
2025-11-05T20:13:34.306578,AAPL,268.325,271.486,267.615,270.04,49274846,2025-11-04,269.05,0.99,0.3680%
2025-11-05T20:13:34.451730,MSFT,511.76,515.55,507.84,514.33,20958663,2025-11-04,517.03,-2.7,-0.5222%
2025-11-05T20:13:34.597287,GOOG,277.065,281.8336,276.865,278.06,18123709,2025-11-04,284.12,-6.06,-2.1329%
2025-11-05T20:13:34.743611,NVDA,203.0,203.9699,197.93,198.69,188919320,2025-11-04,206.88,-8.19,-3.9588%
2025-11-05T20:13:34.884506,IBM,300.0,303.17,296.0,300.85,5677330,2025-11-04,304.73,-3.88,-1.2733%
2025-11-05T20:13:35.029107,TSLA,454.46,460.22,443.6,444.26,87756644,2025-11-04,468.37,-24.11,-5.1476%
2025-11-05T20:13:35.178107,AMZN,250.38,257.01,248.66,249.32,51546311,2025-11-04,254.0,-4.68,-1.8425%
2025-11-05T20:13:35.321057,META,628.035,641.7399,626.01,627.32,27356553,2025-11-04,637.71,-10.39,-1.6293%
2025-11-05T20:13:35.466283,ORCL,249.98,255.28,245.185,248.17,19772593,2025-11-04,257.85,-9.68,-3.7541%
2025-11-05T20:13:35.618611,KO,68.47,68.73,68.16,68.66,12743781,2025-11-04,67.97,0.69,1.0152%
2025-11-05T20:35:56.813322,AAPL,268.325,271.486,267.615,270.04,49274846,2025-11-04,269.05,0.99,0.3680%
2025-11-05T20:35:56.967397,MSFT,511.76,515.55,507.84,514.33,20958663,2025-11-04,517.03,-2.7,-0.5222%
2025-11-05T20:35:57.163481,GOOG,277.065,281.8336,276.865,278.06,18123709,2025-11-04,284.12,-6.06,-2.1329%
2025-11-05T20:35:57.330626,NVDA,203.0,203.9699,197.93,198.69,188919320,2025-11-04,206.88,-8.19,-3.9588%
2025-11-05T20:35:57.477649,IBM,300.0,303.17,296.0,300.85,5677330,2025-11-04,304.73,-3.88,-1.2733%
2025-11-05T20:35:57.644211,TSLA,454.46,460.22,443.6,444.26,87756644,2025-11-04,468.37,-24.11,-5.1476%
2025-11-05T20:35:57.853656,AMZN,250.38,257.01,248.66,249.32,51546311,2025-11-04,254.0,-4.68,-1.8425%
2025-11-05T20:35:58.000971,META,628.035,641.7399,626.01,627.32,27356553,2025-11-04,637.71,-10.39,-1.6293%
2025-11-05T20:35:58.150406,ORCL,249.98,255.28,245.185,248.17,19772593,2025-11-04,257.85,-9.68,-3.7541%
2025-11-05T20:35:58.296372,KO,68.47,68.73,68.16,68.66,12743781,2025-11-04,67.97,0.69,1.0152%
2025-11-05T20:49:03.063879,AAPL,268.325,271.486,267.615,270.04,49274846,2025-11-04,269.05,0.99,0.3680%
2025-11-05T20:49:03.179573,MSFT,511.76,515.55,507.84,514.33,20958663,2025-11-04,517.03,-2.7,-0.5222%
2025-11-05T20:49:03.341470,GOOG,277.065,281.8336,276.865,278.06,18123709,2025-11-04,284.12,-6.06,-2.1329%
2025-11-05T20:49:03.480517,NVDA,203.0,203.9699,197.93,198.69,188919320,2025-11-04,206.88,-8.19,-3.9588%
2025-11-05T20:49:03.617661,IBM,300.0,303.17,296.0,300.85,5677330,2025-11-04,304.73,-3.88,-1.2733%
2025-11-05T20:49:03.802411,TSLA,454.46,460.22,443.6,444.26,87756644,2025-11-04,468.37,-24.11,-5.1476%
2025-11-05T20:49:03.906013,AMZN,250.38,257.01,248.66,249.32,51546311,2025-11-04,254.0,-4.68,-1.8425%
2025-11-05T20:49:04.054300,META,628.035,641.7399,626.01,627.32,27356553,2025-11-04,637.71,-10.39,-1.6293%
2025-11-05T20:49:04.186980,ORCL,249.98,255.28,245.185,248.17,19772593,2025-11-04,257.85,-9.68,-3.7541%
2025-11-05T20:49:04.304013,KO,68.47,68.73,68.16,68.66,12743781,2025-11-04,67.97,0.69,1.0152%
2025-11-05T20:58:35.763018,AAPL,268.325,271.486,267.615,270.04,49274846,2025-11-04,269.05,0.99,0.3680%
2025-11-05T20:58:35.819462,MSFT,511.76,515.55,507.84,514.33,20958663,2025-11-04,517.03,-2.7,-0.5222%
2025-11-05T20:58:35.878915,GOOG,277.065,281.8336,276.865,278.06,18123709,2025-11-04,284.12,-6.06,-2.1329%
2025-11-05T20:58:35.952487,NVDA,203.0,203.9699,197.93,198.69,188919320,2025-11-04,206.88,-8.19,-3.9588%
2025-11-05T20:58:36.024165,IBM,300.0,303.17,296.0,300.85,5677330,2025-11-04,304.73,-3.88,-1.2733%
2025-11-05T20:58:36.098716,TSLA,454.46,460.22,443.6,444.26,87756644,2025-11-04,468.37,-24.11,-5.1476%
2025-11-05T20:58:36.165568,AMZN,250.38,257.01,248.66,249.32,51546311,2025-11-04,254.0,-4.68,-1.8425%
2025-11-05T20:58:36.244139,META,628.035,641.7399,626.01,627.32,27356553,2025-11-04,637.71,-10.39,-1.6293%
2025-11-05T20:58:36.310831,ORCL,249.98,255.28,245.185,248.17,19772593,2025-11-04,257.85,-9.68,-3.7541%
2025-11-05T20:58:36.375489,KO,68.47,68.73,68.16,68.66,12743781,2025-11-04,67.97,0.69,1.0152%
2025-11-05T21:24:31.616077,AAPL,268.59,271.7,266.93,270.14,42584502,2025-11-05,270.04,0.1,0.0370%
2025-11-05T21:24:31.994309,MSFT,513.25,514.83,506.575,507.16,22878867,2025-11-05,514.33,-7.17,-1.3940%
2025-11-05T21:24:32.141875,GOOG,279.56,286.68,277.88,284.75,19625784,2025-11-05,278.06,6.69,2.4060%
2025-11-05T21:24:32.292350,NVDA,198.69,202.92,194.86,195.21,166516020,2025-11-05,198.69,-3.48,-1.7515%
2025-11-05T21:24:32.439394,IBM,301.0,307.19,299.71,306.69,4644039,2025-11-05,300.85,5.84,1.9412%
2025-11-05T21:24:32.600964,TSLA,452.03,466.3299,440.71,462.07,84872069,2025-11-05,444.26,17.81,4.0089%
2025-11-05T21:24:32.754188,AMZN,248.98,251.0,246.16,250.2,39231055,2025-11-05,249.32,0.88,0.3530%
2025-11-05T21:24:32.903865,META,631.91,642.23,626.5375,635.95,20074960,2025-11-05,627.32,8.63,1.3757%
2025-11-05T21:24:33.475429,ORCL,247.49,252.4,247.03,250.23,11860935,2025-11-05,248.17,2.06,0.8301%
2025-11-05T21:24:33.737043,KO,68.8,68.83,68.175,68.5,12838514,2025-11-05,68.66,-0.16,-0.2330%
2025-11-05T21:36:15.440391,AAPL,268.59,271.7,266.93,270.14,42597847,2025-11-05,270.04,0.1,0.0370%
2025-11-05T21:36:15.516770,MSFT,513.25,514.83,506.575,507.16,22900865,2025-11-05,514.33,-7.17,-1.3940%
